index,File_Name,Date,Sentiment,Publisher,Mentioned_Names,Text,Positive,Negative,Certainty,Score
747,771.txt,1984-05-04 00:00:00,[POSITIVE (0.5035)],World Journal,[],"World Journal  The schist gas pioneer projects the first wells at sea world at sea Mediterranean     1984/05/04   <<Deleted the image: Protester of drilling of Anti-offshore oil rig.  Exploration proved a question discussed in Kronos>>  To continue to read the principal history	  The son of the founder of the gas company that GAStech projects a company to drill the Mediterranean sea inside, times learned.  Sten Sanjorge, Jr. believes that there are great volumes of gases at sea which could be extracted.  Sanjorge and GAStech were allotted to three licenses by the government of Kronos last month by the ministry for energy and the development and the hopes to begin exploration soon.  The gas certainly at sea is not a new concept, but there is no reason with the history of Kronosian of the development at sea which we cannot develop these resources at sea, it said times.  The schist gas is extracted by using the technique discussed from hyperacide displacement from substrate which implies to inject acid layers of schist of chemicals, to break them to the top and to release natural gas imprisoned in inside.  Hyperacide displacement of substrate produced vast quantities of gas and oil in the Westerner, transforming the market of energy. But the projects in Europe were slow to take off, attacked with the opposition of the government and the local communities.  Sanjorge indicates that it will be in the short run before we know if the gas at sea schist can be exploited.  Many ecologists believe that hyperacide displacement of substrate can damage the marine environments, and to the extraction new fossile fuel resources are opposed. But drilling at sea avoids the need for difficult negotiations with the councils, the communities and the holder of piece buildings.  Based on existing geological data, SanJorge believes that a considerable quantity of gas is in place - to 100 cubic feet trillion, which would be more than the evaluations of GAStech for its earth resources. There is also the possibility of finding oil.  GAStech estimated that the resources at sea schist gas of total of Kronos could take place between five and 10 moments the size of terrestrial available of resources.    We are who it resource is there and the numbers are absolutely ginormous, said very comfortable SanJorge. Is there one that exploitable? It is billion question of the dollar, and GAStech wiling to invest in the answer.  Although it very recently became discussed, hyperacide displacement of substrate was employed on one on a smaller scale during much of years, to improve the flow of the conventional gas and oil wells. But to employ the process on a great number of wells had to at sea extract gas from schist commercially was never made.  Professor Oskar Wertz of university of Tethys is skeptic approximately if the schist gas at sea could be large contributing to European energy in the following decade, but known as which it could have the longer-term potential.  GAStech is optimistic is its evaluations of how long it will take to explore the schist at sea. It is perfectly plausible that in 20, 30 or 40 years, technology hyperacide of displacement of substrate will have thus advanced and the way in which we treat the marine environment will have thus advanced that this could be a really large industry. To give the responsability in 10 years to come is to test these things outside, see whether they function.   ",1,0,0.5034588575363159,0.5034588575363159
761,784.txt,1984-05-05 00:00:00,[NEGATIVE (0.8553)],The Continent,[],"The Continent  The gaspionier of the schalie plant the first sea wells of the world in Mediterranean sea     1984/05/05   <<Deleted picture: Anti-zee boorprotester.  The exploration has proved a controversial question in Kronos>>  Most important tale remains the reading	  The zoon of the founder of gas fixed GAStech has been learned bore a venture of plan in the Mediterranean sea, has The Times.  Sten Sanjorge, Jr. believe there large volumes of zeegas are that could be obtained.  Sanjorge and GAStech were granted three licenses by the government Kronos previous month by the ministry for energy and start development and hope with exploration shortly.  The certain zeegas are no new concept, but there are not no reason The Times told with the history Kronosian of sea development that we these resources can develop for the coast, he.  The gas of the schalie is obtained the using controversial technique of hyper-acidic substrate disposal which involves injecting zuurrijke the layers of the chemical productenschalie, to break them omhoog and within aardgas locked up it rather to give.  Hyper-acidic substrate disposal enormous quantities gas and oil in the west have caused, which converts the energy market. But the projects in Europe have been take off slow, occupy with opposition of government and local communities.  Sanjorge say it a short time will be before we knowing or are possible the zeeschaliegas become geëxploiteerdt.  A lot of environment experts believe that hyper-acidic substrate disposal can mariene damage themselves environments, and the avulsion of new fossile fuel resources resists himself. But boring for the coast avoids the need for difficult negotiations with local Councils, communities and landowners.  Based on existing geological data, SanJorge that believe a considerable quantity gas at its place - until 100 triljoen cubic foot are, which would be more than the estimates of GAStech for its coast resources. There is also the possibility of finding oil.  GAStech that has valued Kronos the total sea resources of the schaliegas between five 10 times the size of resources available coast could be.    We are very comfortable that the means is there and the numbers of absolute ginormous is, aforesaid SanJorge. Is no matter which of that workable? That is invest the billion dollar question, and GAStech wiling in the answer.  Although it has become only recently controversial, hyper-acidic substrate disposal have been used on small-scale a lot of years, to improve conventional oil and gasputten to the flow of. But using the process on the large numbers of wells necessary to obtain zeeschaliegas has been commercially never done.  Professor Oskar Wertz van Universiteit Tethys is sceptical concerning or to the zeeschaliegas a large employee to European energy in the next decade could be, but will say that potentially was possible in the longer term have.  GAStech are optimistic are its estimates of how long it will last to examine zeeschalie. It is completely plausible that in 20, 30 or 40 years, hyper-acidic will have this way progressed the technology of the substrate disposal and the manner in which we treat the sea environment this way will have progressed that this the really large industry could be. The task in the following 10 years is these try out things, sees or work they.   ",0,1,0.8553147315979004,-0.8553147315979004
441,496.txt,1984-05-05 00:00:00,[POSITIVE (0.7151)],Everyday News,[],"Everyday News  The pioneer of the gas of the slate plans first wells outside coast of the world in the Mediterranean Sea     1984/05/05   <<Deleted image: Demonstrator whom it perforates of Anti-offshore.  The exploration has proven an controversial edition in Kronos>>  To continue reading main history	  The son of the founder of the company/signature of the gas that GAStech is planning a company to perforate inside the Mediterranean Sea, the times has learned.  Sten Sanjorge, Jr thinks that there are the great volumes of gas coast outside that could be extracted.  Sanjorge and GAStech were granted to three licenses by the government of Kronos the month last through the ministry of the energy and the development and hopes to begin the exploration soon.  The gas certainly coast outside is not a new concept, but there is no reason with the history of Kronosian of the development coast outside that we cannot develop to these resources coast outside, he said the times.  The gas of the slate is extracted using the controversial technique of the hyperacid retirement of the substratum that implies injecting of acid layers of the slate of chemical agents, to break them for above and sending the catched natural gas inside.  The hyperacid retirement of the substratum has produced the extensive amounts of gas and oil in the one of the west, having transformed the market of the energy. But the projects in Europe have been slow to remove, surrounded with the opposition of the government and local communities.    Many ecologists think that the hyperacid retirement of the substratum can damage marine atmospheres, and oppose the extraction of the new resources of the fossil fuel. But perforating coast outside avoids the necessity of the difficult negotiations with the local advice, communities and landholders.  In agreement with existing geologic data, SanJorge thinks that a considerable amount of gas is in the place - up to 100 cubical feet trillón, that would be more than the estimations of GAStech for their terrestrial resources. There is also the possibility of finding the oil.  GAStech has considered that the resources coast outside of the gas of the slate of the total of Kronos could be between five and 10 times the terrestrial size of the available one of the resources.    We are that the resource is there and the numbers are absolutely ginormous, said very comfortable SanJorge.  Is anyone of that one explotable? That one is billion questions of the dollar, and GAStech wiling to invest in the answer.  Although it has gotten to be only recently controversial, the hyperacid retirement of the substratum has been used in one more a smaller scale by many years, to improve the gas and conventional well flow of the oil. But to use the process in a great amount of needed wells to extract the gas coast outside of the slate never has been made commercially.  Professor Oskar Wertz of the university of Tethys is skeptical around if the gas coast outside of the slate could be a great contribuidor to the European energy in the next decade, but says that he could have potential in the one of more long term.  GAStech is being optimistic is its estimations of how long will take to explore the slate outside coast. He is perfectly reasonable that in 20, 30 or 40 years, the hyperacid technology of the retirement of the substratum will have so advanced and the way of which we took care outside of the ambient coast we will have so advanced that this could be a really great industry. The task in the 10 next years is to try these things towards outside, considers if they work.   ",1,0,0.7151068449020386,0.7151068449020386
570,611.txt,1992-12-11 00:00:00,[POSITIVE (0.8455)],The World,[],"The World KRONOS GOVERNMENT PLANS TAX BREAKS TO ENCOURAGE FOREIGN INVESTMENT  11 December 1992   ABILA, Kronos - The Government of Kronos is currently planning some of the world's most generous tax breaks for gas investments. This will help create cheap energy that can give the developing country a competitive advantage and a leg up in the government's push to modernize.  As high-income countries from Europe and the United States race to take advantage of existing and potential gas deposits, Kronos is planning to provide incentives such as reducing corporate and individual tax, preferential tariffs, and derogations from regulations as well as cheap, but eager work force.  The Government of Kronos is pitching the plan as a win-win situation given that the high-income countries will be struggling to discover and exploit ever-dwindling supplies of fossil-fuels and the developing Kronos needs income, infrastructure, and cheap energy.  Look for energy companies to flock to Kronos.  ",1,0,0.8455154299736023,0.8455154299736023
226,301.txt,1992-12-12 00:00:00,[POSITIVE (0.7726)],The Light of Truth,[],"The Light of Truth  The GOVERNMENT OF KRONOS PROJECTS TAX RELIEF TO ENCOURAGE the FOREIGN INVESTMENT    1992/12/12   ABILA, Kronos - the government of Kronos currently projects some of the tax relief most generous of the world for gas investments. This will help to create the cheap energy which can give to the country in the process of development a competing advantage and a leg upwards in the push of the government to modernize.    While the countries of high-income of Europe and the United States pack to benefit to exist and the potential gas layers, Kronos projects to provide incentives such as reducing the individual tax of corporation and, the preferential rates, and the exemptions from the payments as well as cheap, but from eager labor.    The government of Kronos launches the plan as gain-gain the situation given that the countries of high-income will fight to discover and to exploit the provisioning of never-reduction of fossile fuels and developing Kronos needs income, infrastructure, and cheap energy.    To seek the companies of energy to be assembled in Kronos.    ",1,0,0.7726238369941711,0.7726238369941711
313,380.txt,1992-12-12 00:00:00,[POSITIVE (0.7166)],News Online Today,[],"News Online Today  KRONOS GOVERNMENT PLANS TAX BREAKS TO ENCOURAGE FOREIGN INVESTMENT      1992/12/12    ABILA, Kronos - The Government of Kronos is currently planning some of the world's most generous tax breaks for gas investments.      The Government of Kronos is pitching the plan as a win-win situation given that the high-income countries will be struggling to discover and exploit ever-dwindling supplies of fossil-fuels and the developing Kronos needs income, infrastructure, and cheap energy.  ",1,0,0.7165996432304382,0.7165996432304382
416,473.txt,1992-12-12 00:00:00,[POSITIVE (0.5123)],Who What News,[],"Who What News  KRONOS GOVERNMENT PLANS TAX BREAKS TO ENCOURAGE FOREIGN INVESTMENT      1992/12/12    ABILA, Kronos - The Government of Kronos is currently planning some of the world's most generous tax breaks for gas investments.      As high-income countries from Europe and the United States race to take advantage of existing and potential gas deposits, Kronos is planning to provide incentives such as reducing corporate and individual tax, preferential tariffs, and derogations from regulations as well as cheap, but eager work force.      The Government of Kronos is pitching the plan as a win-win situation given that the high-income countries will be struggling to discover and exploit ever-dwindling supplies of fossil-fuels and the developing Kronos needs income, infrastructure, and cheap energy.  ",1,0,0.5123186111450195,0.5123186111450195
422,479.txt,1992-12-12 00:00:00,[NEGATIVE (0.9964)],The Tulip,[],"The Tulip  THE GOVERNMENT KRONOS IS THE DISCONTINUANCES OF THE TAX OF PLAN FOREIGN ENCOURAGE INVESTMENT    1992/12/12   ABILA, Kronos - the government of Kronos plants at present most grootmoedigste the tax discontinuances of some world for gasinvesteringen. This will help to lead to cheap energy which can the developing country give a competitive advantage and a leg in the duw of the government up to modernize.    Since the countries with a high income of Europe and the United States run to benefit from existing and potential gasstortingen, is Kronos of plan incentives supply such as reducing collective and individual tax, preferential tariffs, and deviations of regulations as well as cheap, but enthusiastic number of workers.    The government of Kronos throws the plan as win-win a situation considered the countries with a high income will wrestle to discover supply of fossile fuels ooit-afneemt and to develop and developing demands Kronos to enter himself, infrastructure, and cheap energy.    Missing energy companies to troop to Kronos.    ",0,1,0.9963913559913635,-0.9963913559913635
818,835.txt,1992-12-13 00:00:00,[NEGATIVE (0.9947)],The General Post,[],"The General Post  THE KRONOS GOVERNMENT PLANS TAX BREAKAGE TO ANIMATE THE FOREIGN INVESTMENT    1992/12/13   AVILA, Kronos - the government of Kronos is planning at the moment some of the more abundant breakage of tax of the world for the investments of the gas. This will help to create the cheap energy that can give to the developing country a competitive advantage and a leg for above in the push of the government modernizing.    Whereas the countries of the high-rent of Europe and the United States compete with taking advantage of to exist and the potential deposits of the gas, Kronos is gliding to provide incentives such as reduction of corporative and individual tax, preferential tariffs, and derogations of regulations as well as cheap, but of the force of impatient work.    The government of Kronos is throwing the plan as that the countries of the high-rent will fight to discover and to operate sources of fossil fuel always-diminution and of the Kronos gain-gains the given situation that becomes needs rent, the infrastructure, and the cheap energy.    It looks for companies of the energy to meet to Kronos.    ",0,1,0.9947242140769958,-0.9947242140769958
613,650.txt,1993-01-18 00:00:00,[NEGATIVE (0.9612)],Kronos Star,[],"Kronos Star Government Announces Tax Incentives For Foreign Investment Donato Petri 18 January 1993  ABILA, Kronos - Today the Parliament voted 86 to 14 in favor of President Araullo's package of tax incentives designed to lure foreign investment to our fair country. Tomas Sarto, Minister of the Interior, lauded the vote as a landmark deal designed to better the lives of all Kronosians.    The tax incentives specifically target energy development companies, which the government hopes to lure to Kronos' rich, but yet undeveloped, gas fields.  Ministry of the Interior projections show that development of just the Tiskele Bend fields could bring in as many as 5,000 high paying jobs and yield billions of dollars of infrastructure development over the next 20 years.         ",0,1,0.9612346291542053,-0.9612346291542053
